len,spec_chars,domain,depth,numericals_count,word_count,label
77,7,0,1,7,15,1
166,10,0,5,17,46,1
57,3,0,2,3,10,1
74,2,0,4,22,12,1
23,1,0,1,0,12,1
24,1,0,2,0,12,1
37,1,0,5,0,16,1
30,1,0,2,0,23,1
70,6,0,3,6,24,1
137,17,0,3,14,31,1
21,1,0,2,0,7,1
51,3,0,4,1,30,1
53,2,0,5,0,23,1
57,5,0,1,4,12,1
77,7,0,1,8,11,1
56,6,0,1,5,11,1
149,23,0,3,20,32,1
40,2,0,3,2,15,1
37,2,0,1,0,25,1
63,5,0,3,1,39,1
67,6,0,3,1,45,1
60,5,0,3,3,39,1
63,5,0,3,4,39,1
42,2,0,4,0,20,1
40,2,0,4,0,18,1
47,2,0,5,0,25,1
24,1,0,2,1,15,1
23,1,0,1,1,15,1
56,2,0,2,19,9,1
40,2,0,3,0,18,1
24,1,0,3,0,11,1
61,5,0,3,0,34,1
68,3,0,4,5,28,1
94,5,0,8,0,39,1
40,3,0,2,0,21,1
43,4,0,3,0,22,1
32,1,0,5,0,10,1
27,3,0,3,0,9,1
30,2,0,3,0,19,1
64,3,0,6,1,33,1
111,12,0,3,22,42,1
39,2,0,2,2,28,1
45,6,0,2,0,12,1
52,4,0,5,0,27,1
37,4,0,4,0,11,1
22,1,0,3,0,14,1
64,4,0,3,0,35,1
40,3,0,4,0,20,1
249,24,0,13,12,30,1
41,2,0,2,0,22,1
32,1,0,4,0,18,1
63,4,0,1,7,35,1
40,1,0,4,0,14,1
74,2,0,4,22,13,1
57,1,0,5,0,29,1
41,1,0,4,0,26,1
65,5,0,3,2,32,1
42,3,0,2,0,14,1
31,1,0,5,0,4,1
207,11,0,3,88,27,1
291,10,0,3,183,27,1
37,4,0,1,0,16,1
130,5,0,6,28,43,1
24,1,0,3,0,10,1
33,1,0,4,0,11,1
291,10,0,3,178,28,1
56,2,0,4,0,33,1
46,2,0,3,0,33,1
39,1,0,2,0,28,1
60,2,0,5,0,39,1
55,4,0,2,0,39,1
130,5,0,6,31,44,1
57,2,0,5,8,14,1
130,5,0,6,26,44,1
130,5,0,6,31,44,1
54,3,0,4,0,28,1
130,5,0,6,32,44,1
48,4,0,3,0,26,1
30,1,0,1,0,23,1
33,1,0,3,0,18,1
50,3,0,2,0,21,1
18,4,0,3,8,0,1
38,3,0,3,0,14,1
37,2,0,3,0,18,1
66,4,0,6,2,16,1
72,6,0,1,0,37,1
46,3,0,3,0,22,1
96,3,0,4,21,32,1
66,6,0,3,4,23,1
33,3,0,2,0,11,1
35,5,0,2,11,7,1
26,2,0,2,1,6,1
45,3,0,2,1,23,1
103,7,0,9,11,55,1
34,2,0,2,0,16,1
80,10,0,4,0,24,1
23,3,0,1,0,10,1
34,4,0,1,0,14,1
26,2,0,2,0,9,1
35,1,0,3,0,17,1
58,8,0,4,0,25,1
183,23,0,1,40,43,1
31,2,0,2,0,17,1
53,1,0,3,21,10,1
83,6,0,3,16,33,1
67,1,0,4,17,16,1
66,1,0,3,17,16,1
39,3,0,4,0,10,1
61,1,0,3,23,22,1
62,1,0,4,23,22,1
27,1,0,2,0,10,1
100,7,0,6,14,30,1
28,1,0,2,0,8,1
247,24,0,13,21,33,1
249,22,0,13,9,33,1
249,20,0,13,15,30,1
56,3,0,4,0,31,1
214,11,0,6,56,58,1
31,3,0,0,0,14,1
53,1,0,2,16,17,1
21,1,0,3,0,4,1
87,7,0,4,22,17,1
68,1,0,3,18,22,1
47,2,0,3,0,28,1
41,2,0,3,0,22,1
61,4,0,4,0,26,1
111,23,0,1,14,30,1
60,2,0,4,16,16,1
72,8,0,2,2,29,1
241,21,0,12,10,34,1
240,21,0,13,6,30,1
32,5,0,1,0,16,1
72,8,0,2,2,29,1
45,3,0,3,0,24,1
23,2,0,1,1,9,1
59,1,0,2,26,11,1
45,3,0,2,0,21,1
61,1,0,3,19,23,1
23,3,0,1,0,15,1
61,1,0,3,18,24,1
21,3,0,1,1,6,1
38,5,0,5,0,14,1
37,5,0,4,0,14,1
29,5,0,3,0,9,1
57,1,0,1,23,23,1
58,1,0,2,23,23,1
24,3,0,1,0,15,1
69,2,0,3,23,16,1
47,2,0,3,0,25,1
244,6,0,4,57,38,1
33,3,0,3,9,7,1
51,4,0,3,7,26,1
35,3,0,5,0,4,1
26,2,0,2,1,11,1
45,6,0,0,0,25,1
18,1,0,1,0,13,1
72,5,0,6,0,33,1
76,6,0,4,12,26,1
17,1,0,1,0,8,1
14,1,0,1,0,4,1
46,3,0,1,0,25,1
36,2,0,1,0,22,1
29,2,0,1,1,18,1
42,3,0,3,0,26,1
26,1,0,3,0,13,1
38,2,0,3,0,23,1
33,2,0,2,2,13,1
36,2,0,3,4,13,1
50,7,0,2,11,13,1
70,6,0,5,0,38,1
250,24,0,12,16,34,1
73,7,0,3,11,32,1
46,2,0,4,0,16,1
24,2,0,3,0,11,1
98,7,0,3,12,50,1
61,5,0,3,0,35,1
47,5,0,5,3,16,1
27,1,0,4,0,10,1
60,3,0,6,5,24,1
44,6,0,1,4,12,1
44,3,0,3,0,19,1
33,3,0,1,0,12,1
28,3,0,1,2,10,1
177,20,0,2,44,37,1
34,3,0,4,1,10,1
76,2,0,4,20,18,1
34,1,0,3,0,21,1
21,2,0,1,0,9,1
33,2,0,3,0,15,1
281,34,0,6,64,38,1
74,6,0,4,4,26,1
31,2,0,3,0,7,1
70,4,0,6,0,44,1
61,1,0,4,0,29,1
43,3,0,4,0,18,1
31,3,0,2,0,9,1
69,1,0,3,23,26,1
70,1,0,4,23,26,1
267,33,0,4,62,43,1
54,9,0,1,0,24,1
69,1,0,4,26,27,1
43,2,0,3,3,29,1
68,5,0,3,2,29,1
23,2,0,2,3,7,1
60,7,0,4,0,19,1
52,1,0,6,0,28,1
40,5,0,1,1,15,1
59,2,0,5,0,32,1
266,40,0,6,76,37,1
58,3,0,5,2,16,1
74,3,0,5,16,18,1
69,1,0,4,21,27,1
69,1,0,4,25,27,1
44,2,0,2,2,21,1
107,15,0,3,12,29,1
10,1,0,1,2,2,1
72,4,0,5,5,31,1
65,3,0,5,0,29,1
19,1,0,1,1,6,1
89,12,0,3,0,37,1
27,2,0,3,0,10,1
62,2,0,5,0,39,1
48,2,0,4,0,28,1
120,8,0,4,10,26,1
30,1,0,2,0,16,1
47,2,0,2,2,27,1
40,1,0,5,4,20,1
44,2,0,5,0,7,1
39,1,0,3,0,29,1
13,1,0,1,1,2,1
64,5,0,3,1,41,1
49,6,0,1,0,35,1
81,1,0,8,0,42,1
41,3,0,3,0,24,1
49,2,0,3,23,3,1
36,2,0,2,1,16,1
249,4,0,6,34,46,1
249,4,0,6,32,46,1
116,10,0,5,0,61,1
41,3,0,4,0,15,1
73,3,0,7,12,23,1
271,9,0,3,53,47,1
55,3,0,4,0,25,1
71,3,0,6,0,28,1
79,2,0,5,18,23,1
78,2,0,4,18,23,1
26,1,0,2,0,12,1
27,1,0,3,0,12,1
56,1,0,4,22,8,1
45,3,0,5,0,21,1
88,11,0,3,0,37,1
48,1,0,1,20,6,1
35,2,0,3,0,13,1
24,1,0,2,0,11,1
41,4,0,3,0,16,1
53,4,0,4,1,22,1
192,26,0,3,31,44,1
46,3,0,4,0,24,1
45,2,0,3,1,30,1
69,1,0,4,17,28,1
45,3,0,3,1,12,1
25,2,0,1,0,14,1
43,2,0,4,0,15,1
55,2,0,1,21,20,1
23,1,0,2,0,11,1
55,2,0,1,18,20,1
249,4,0,3,66,43,1
55,2,0,1,21,20,1
76,3,0,4,5,38,1
13,1,0,1,0,2,1
67,3,0,7,9,27,1
37,1,0,3,0,20,1
71,7,0,6,0,27,1
77,1,0,7,0,30,1
46,5,0,1,0,25,1
35,2,0,3,1,17,1
36,2,0,4,1,17,1
44,2,0,3,0,30,1
16,1,0,3,0,4,1
38,3,0,3,0,12,1
47,2,0,4,0,26,1
46,2,0,3,0,26,1
34,1,0,2,0,18,1
46,3,0,4,2,14,1
28,1,0,3,0,18,1
34,3,0,1,0,15,1
126,11,0,5,0,63,1
128,11,0,5,0,68,1
213,11,0,1,93,44,1
42,3,0,3,0,24,1
61,2,0,3,0,31,1
48,7,0,3,1,12,1
194,21,0,3,46,47,1
393,14,0,4,64,59,1
393,17,0,4,66,60,1
27,1,0,3,3,11,1
43,2,0,3,5,15,1
50,2,0,4,0,23,1
70,2,0,5,2,32,1
73,1,0,3,20,24,1
50,3,0,5,0,11,1
33,2,0,2,0,19,1
34,2,0,2,0,16,1
122,9,0,6,29,28,1
26,1,0,3,0,18,1
25,1,0,2,0,18,1
178,29,0,3,17,48,1
37,3,0,4,1,16,1
41,2,0,3,1,29,1
38,1,0,4,0,23,1
120,12,0,6,1,40,1
23,1,0,3,0,10,1
22,1,0,2,0,10,1
43,1,0,5,0,23,1
393,19,0,4,67,57,1
48,3,0,4,0,19,1
74,1,0,4,17,25,1
74,1,0,4,20,24,1
74,1,0,4,24,24,1
57,3,0,5,0,31,1
259,31,0,12,30,33,1
129,7,0,8,7,40,1
38,4,0,3,1,18,1
39,3,0,2,0,21,1
37,3,0,2,1,15,1
38,3,0,3,1,20,1
160,17,0,7,53,43,1
100,5,0,7,39,16,1
71,3,0,3,11,38,1
36,1,0,3,1,19,1
31,1,0,3,0,13,1
204,9,0,6,18,57,1
163,18,0,5,11,60,1
42,2,0,3,4,22,1
85,6,0,5,3,55,1
36,2,0,5,4,10,1
163,18,0,5,14,59,1
57,3,0,4,0,31,1
61,2,0,5,16,16,1
170,21,0,4,14,55,1
66,7,0,3,0,28,1
56,1,0,4,1,40,1
47,5,0,5,3,16,1
36,3,0,3,0,14,1
31,1,0,4,0,11,1
69,1,0,4,18,22,1
136,11,0,6,29,44,1
24,2,0,3,0,8,1
73,3,0,4,17,22,1
73,3,0,4,14,22,1
73,3,0,4,25,21,1
14,1,0,1,4,2,1
33,3,0,2,0,9,1
86,3,0,8,0,40,1
71,4,0,7,0,44,1
41,2,0,3,4,14,1
35,2,0,3,0,15,1
49,2,0,5,0,17,1
56,2,0,2,19,20,1
30,3,0,2,0,14,1
59,2,0,4,20,12,1
122,6,0,5,23,22,1
122,6,0,5,22,15,1
43,4,0,3,0,14,1
27,1,0,4,0,13,1
298,38,0,2,53,62,1
234,5,0,3,32,21,1
118,7,0,5,33,38,1
393,4,0,3,102,52,1
34,5,0,3,0,13,1
28,5,0,2,0,9,1
55,4,0,4,0,18,1
70,2,0,4,23,16,1
100,5,0,7,39,16,1
355,23,0,16,10,65,1
42,2,0,4,1,17,1
42,5,0,2,0,27,1
61,5,0,2,1,28,1
24,2,0,2,0,6,1
40,3,0,2,0,20,1
69,14,0,2,9,9,1
22,1,0,1,0,22,1
42,3,0,3,0,19,1
46,4,0,1,0,17,1
24,2,0,2,0,7,1
53,5,0,3,1,21,1
235,1,0,3,56,19,1
107,4,0,2,34,12,1
27,5,0,1,3,3,1
24,1,0,2,0,12,1
24,1,0,2,0,13,1
41,3,0,2,1,20,1
56,2,0,2,21,20,1
56,2,0,2,18,20,1
56,2,0,2,25,20,1
56,2,0,2,19,20,1
42,3,0,3,0,23,1
89,8,0,4,7,41,1
42,3,0,3,2,9,1
210,15,0,10,20,57,1
210,15,0,10,22,57,1
210,15,0,10,18,57,1
210,15,0,10,20,57,1
210,15,0,10,19,59,1
33,2,0,1,0,13,1
116,7,0,1,11,22,1
49,6,0,1,0,33,1
43,6,0,1,0,21,1
77,2,0,7,0,40,1
56,6,0,2,3,32,1
27,1,0,4,0,13,1
66,3,0,3,0,46,1
50,7,0,2,11,13,1
22,1,0,1,0,6,1
47,3,0,3,0,23,1
94,6,0,5,20,39,1
56,2,0,2,25,20,1
56,2,0,2,19,20,1
31,3,0,1,0,22,1
56,2,0,2,21,20,1
50,7,0,2,11,13,1
66,5,0,5,0,25,1
261,15,0,8,42,38,1
59,4,0,5,0,25,1
214,25,0,3,36,49,1
184,24,0,5,14,36,1
31,3,0,2,0,18,1
49,7,0,2,10,13,1
53,5,0,1,0,27,1
73,6,0,3,0,43,1
56,5,0,1,0,29,1
53,7,0,2,11,20,1
29,2,0,2,0,13,1
51,4,0,4,1,23,1
39,2,0,3,0,14,1
37,5,0,3,0,10,1
51,5,0,1,0,26,1
57,5,0,1,0,27,1
41,2,0,3,0,22,1
41,2,0,3,0,24,1
92,7,0,5,24,22,1
67,7,0,2,12,30,1
77,8,0,3,1,32,1
84,4,0,4,19,25,1
105,6,0,4,22,47,1
304,34,0,6,62,70,1
314,34,0,6,62,79,1
313,35,0,6,62,80,1
59,5,0,1,0,34,1
60,5,0,1,0,35,1
28,2,0,2,0,16,1
57,5,0,2,0,25,1
56,5,0,2,0,27,1
68,4,0,4,23,4,1
55,5,0,2,0,28,1
52,5,0,2,3,23,1
44,5,0,2,0,19,1
79,5,0,7,0,46,1
44,5,0,2,0,19,1
67,9,0,2,9,25,1
67,9,0,2,8,25,1
28,4,0,2,11,6,1
38,3,0,3,7,8,1
56,2,0,3,28,6,1
66,5,0,3,10,31,1
47,2,0,5,0,16,1
42,2,0,4,0,22,1
94,6,0,6,0,55,1
302,34,0,6,62,70,1
304,35,0,6,62,70,1
96,7,0,6,0,57,1
302,34,0,6,62,70,1
304,35,0,6,62,70,1
149,19,0,2,14,39,1
55,7,0,3,1,24,1
25,2,0,4,0,4,1
53,5,0,2,0,24,1
60,5,0,2,0,28,1
32,3,0,3,3,10,1
51,5,0,1,0,26,1
49,4,0,5,0,22,1
34,4,0,3,11,9,1
42,2,0,4,0,22,1
47,2,0,5,0,16,1
64,3,0,6,0,24,1
65,6,0,2,0,40,1
32,2,0,2,0,13,1
48,2,0,5,1,22,1
34,3,0,3,0,13,1
37,3,0,3,0,17,1
23,2,0,2,0,8,1
14,1,0,2,0,4,1
112,5,0,7,23,26,1
38,3,0,3,7,8,1
47,6,0,3,1,19,1
53,4,0,4,0,28,1
135,9,0,5,41,25,1
23,2,0,2,6,6,1
62,3,0,4,0,32,1
149,13,0,8,35,58,1
245,6,0,4,49,32,1
46,6,0,2,1,19,1
162,29,0,3,17,47,1
64,2,0,5,2,26,1
21,2,0,1,0,6,1
31,2,0,3,11,6,1
38,3,0,4,1,16,1
150,13,0,8,36,58,1
47,2,0,4,0,27,1
45,2,0,4,1,24,1
92,5,0,6,4,44,1
71,2,0,6,2,32,1
258,7,0,3,35,50,1
47,2,0,5,4,26,1
34,2,0,3,0,18,1
36,2,0,4,1,17,1
65,5,0,3,1,33,1
150,13,0,8,36,58,1
109,11,0,6,1,28,1
245,6,0,4,59,35,1
39,2,0,2,0,20,1
85,6,0,5,21,22,1
393,4,0,6,51,56,1
393,4,0,6,49,56,1
60,1,0,3,26,11,1
56,3,0,4,0,31,1
74,2,0,4,21,23,1
47,3,0,4,0,14,1
26,1,0,3,0,15,1
38,2,0,1,0,27,1
106,9,0,7,33,29,1
36,2,0,2,0,17,1
37,2,0,3,0,17,1
41,3,0,3,0,20,1
24,1,0,2,0,8,1
48,4,0,3,0,23,1
36,4,0,3,10,13,1
62,1,0,4,18,24,1
62,1,0,4,19,23,1
33,2,0,3,2,18,1
171,23,0,3,14,44,1
23,3,0,1,0,4,1
50,9,0,1,0,25,1
76,10,0,4,0,27,1
50,9,0,1,0,27,1
50,9,0,1,0,25,1
76,10,0,4,0,30,1
36,3,0,3,0,14,1
34,2,0,3,2,13,1
27,1,0,2,0,11,1
90,2,0,8,0,46,1
751,4,0,6,104,69,1
35,1,0,3,0,18,1
14,1,0,1,1,5,1
43,3,0,4,0,26,1
50,3,0,5,1,21,1
34,2,0,2,0,15,1
35,2,0,1,0,20,1
25,2,0,2,0,7,1
38,3,0,3,7,8,1
24,1,0,3,0,10,1
22,1,0,4,0,4,1
36,2,0,3,0,17,1
43,3,0,3,0,16,1
27,2,0,3,1,11,1
27,2,0,2,0,7,1
26,2,0,2,0,12,1
24,2,0,2,0,7,1
23,2,0,2,0,5,1
47,5,0,3,0,8,1
46,5,0,2,5,27,1
43,3,0,4,10,6,1
33,5,0,2,3,5,1
273,33,0,5,63,39,1
751,4,0,6,106,69,1
751,4,0,6,104,69,1
31,2,0,4,0,8,1
47,1,0,4,3,30,1
44,2,0,3,0,21,1
57,2,0,3,0,39,1
12,1,0,1,0,5,1
56,2,0,6,0,21,1
50,3,0,4,0,18,1
75,3,0,4,28,12,1
75,1,0,4,22,25,1
32,4,0,2,0,17,1
40,3,0,1,0,26,1
42,5,0,3,6,14,1
39,2,0,2,0,24,1
40,2,0,3,0,24,1
36,3,0,2,0,17,1
22,3,0,1,0,6,1
140,14,0,6,1,47,1
141,14,0,7,1,47,1
54,5,0,4,10,20,1
34,4,0,2,0,8,1
31,2,0,4,0,8,1
110,12,0,3,1,34,1
85,5,0,5,21,25,1
19,1,0,2,0,4,1
170,19,0,4,14,56,1
66,5,0,3,0,30,1
46,4,0,5,3,16,1
252,5,0,4,27,38,1
207,11,0,3,64,27,1
27,2,0,2,0,12,1
40,2,0,3,0,25,1
61,2,0,5,18,15,1
39,2,0,4,1,21,1
60,3,0,5,5,33,1
36,1,0,3,0,17,1
53,6,0,3,0,27,1
27,2,0,4,0,5,1
26,2,0,3,0,5,1
40,2,0,2,0,12,1
67,3,0,4,2,31,1
207,11,0,3,84,26,1
36,3,0,3,0,17,1
32,1,0,3,0,18,1
89,7,0,5,18,27,1
37,2,0,3,0,14,1
31,1,0,3,0,18,1
46,1,0,4,0,29,1
35,1,0,5,0,4,1
21,2,0,3,0,4,1
60,1,0,3,20,21,1
60,1,0,3,20,21,1
50,9,0,1,0,27,1
66,2,0,3,18,20,1
35,2,0,5,0,16,1
56,5,0,4,0,24,1
77,3,0,4,16,22,1
54,2,0,4,0,34,1
44,2,0,4,0,19,1
86,2,0,7,17,26,1
265,6,0,6,30,42,1
44,3,0,2,0,21,1
32,1,0,5,0,11,1
108,12,0,3,1,36,1
108,12,0,3,1,36,1
509,19,0,4,79,71,1
36,3,0,3,0,18,1
103,4,0,8,1,54,1
105,4,0,5,7,24,1
16,1,0,1,0,2,1
51,2,0,4,0,26,1
31,3,0,1,2,13,1
30,2,0,4,2,9,1
22,2,0,2,0,8,1
45,2,0,2,0,22,1
133,15,0,5,0,61,1
143,7,0,6,33,43,1
32,2,0,2,0,19,1
34,2,0,4,0,9,1
33,2,0,3,0,9,1
78,2,0,4,18,27,1
48,4,0,3,3,18,1
29,1,0,2,0,14,1
26,1,0,2,0,11,1
26,1,0,2,0,12,1
19,1,0,2,0,15,1
45,2,0,4,2,18,1
17,1,0,2,0,14,1
29,2,0,3,0,15,1
46,6,0,2,4,19,1
26,2,0,2,0,8,1
25,1,0,1,0,18,1
54,1,0,4,18,6,1
61,1,0,3,19,22,1
26,2,0,2,0,9,1
61,1,0,3,19,22,1
71,3,0,3,19,14,1
63,2,0,3,20,14,1
49,1,0,2,20,7,1
32,1,0,3,0,18,1
73,2,0,4,20,19,1
22,1,0,2,0,9,1
37,2,0,4,0,13,1
54,1,0,5,0,26,1
61,1,0,3,21,17,1
62,1,0,4,21,17,1
61,1,0,3,24,18,1
62,1,0,4,24,18,1
52,2,0,4,4,18,1
36,1,0,4,0,9,1
30,1,0,4,0,4,1
32,2,0,2,0,21,1
30,2,0,1,0,12,1
50,1,0,2,20,12,1
36,2,0,2,0,17,1
39,4,0,3,0,10,1
30,2,0,2,0,18,1
41,2,0,3,2,25,1
38,2,0,3,4,21,1
20,1,0,1,0,10,1
18,1,0,1,0,16,1
18,2,0,1,0,6,1
33,2,0,2,4,5,1
36,3,0,2,4,13,1
31,1,0,1,0,28,1
52,1,0,2,16,12,1
36,1,0,4,4,6,1
42,3,0,3,0,21,1
27,1,0,2,0,10,1
28,1,0,2,1,6,1
20,1,0,1,0,15,1
38,1,0,2,0,27,1
22,1,0,3,1,6,1
20,1,0,2,1,8,1
40,2,0,3,0,25,1
46,3,0,3,0,34,1
33,2,0,1,0,13,1
72,3,0,3,25,22,1
38,2,0,3,0,16,1
53,3,0,5,0,17,1
43,2,0,3,0,23,1
70,3,0,5,18,18,1
51,2,0,4,0,23,1
158,17,0,5,20,51,1
17,2,0,1,0,2,1
55,1,0,3,27,11,1
21,1,0,1,0,11,1
61,1,0,3,24,6,1
68,1,0,3,18,22,1
30,1,0,3,0,22,1
76,2,0,4,22,23,1
47,2,0,5,0,8,1
39,1,0,5,0,15,1
23,2,0,1,1,14,1
29,3,0,3,0,8,1
22,1,0,1,0,9,1
39,2,0,3,0,11,1
73,2,0,4,15,28,1
61,4,0,4,0,30,1
154,19,0,3,14,41,1
58,6,0,2,12,17,1
166,17,0,5,24,52,1
38,2,0,3,0,14,1
57,5,0,2,11,22,1
85,9,0,4,0,34,1
100,11,0,3,1,32,1
56,5,0,3,0,29,1
38,2,0,3,0,18,1
41,2,0,3,0,21,1
64,1,0,4,20,15,1
63,1,0,3,20,15,1
534,4,0,3,132,54,1
247,4,0,3,59,41,1
30,3,0,2,0,17,1
63,2,0,4,14,12,1
43,4,0,2,0,39,1
64,2,0,4,15,12,1
45,2,0,3,0,28,1
64,2,0,4,20,11,1
62,2,0,4,19,10,1
33,4,0,2,13,11,1
32,4,0,2,13,9,1
47,3,0,5,0,17,1
46,3,0,4,0,17,1
68,8,0,4,0,31,1
389,6,0,4,101,44,1
190,7,0,6,44,54,1
389,6,0,4,104,39,1
166,17,0,5,24,51,1
44,2,0,4,0,26,1
90,7,0,3,19,25,1
14,1,0,1,2,9,1
14,1,0,1,2,9,1
13,1,0,0,2,9,1
76,10,0,4,0,29,1
30,3,0,2,0,4,1
549,17,0,4,91,77,1
557,21,0,4,98,64,1
63,2,0,6,0,35,1
42,2,0,4,0,21,1
56,7,0,3,8,26,1
207,26,0,3,29,50,1
99,10,0,4,1,40,1
26,2,0,2,0,10,1
55,7,0,6,3,11,1
52,2,0,5,0,24,1
69,6,0,3,0,28,1
50,3,0,2,0,26,1
36,2,0,2,0,17,1
35,1,0,3,0,17,1
202,29,0,2,39,42,1
93,5,0,5,0,44,1
31,2,0,2,0,12,1
35,3,0,2,0,15,1
54,2,0,2,1,29,1
48,2,0,3,0,34,1
46,2,0,3,0,33,1
42,2,0,3,0,35,1
63,9,0,2,9,21,1
112,7,0,5,23,38,1
90,7,0,5,12,43,1
51,6,0,2,4,19,1
38,3,0,2,0,24,1
203,27,0,4,19,67,1
50,3,0,5,0,19,1
47,3,0,4,0,26,1
40,2,0,4,1,21,1
38,4,0,3,1,18,1
51,3,0,4,1,26,1
79,8,0,4,11,33,1
36,3,0,3,0,14,1
46,3,0,4,0,26,1
144,4,0,3,59,30,1
42,3,0,2,0,14,1
58,3,0,3,31,4,1
122,6,0,5,22,15,1
69,2,0,3,27,16,1
76,2,0,4,19,25,1
207,11,0,3,80,27,1
65,3,0,4,0,36,1
67,3,0,4,20,12,1
87,4,0,2,20,23,1
40,4,0,2,2,15,1
69,3,0,7,18,18,1
472,18,0,2,70,56,1
199,11,0,3,84,25,1
32,3,0,3,0,16,1
199,11,0,3,60,28,1
26,3,0,2,0,13,1
207,11,0,3,72,28,1
207,11,0,3,76,26,1
41,3,0,3,0,16,1
48,3,0,4,1,19,1
40,2,0,4,0,17,1
199,11,0,3,80,26,1
15,1,0,1,0,7,1
26,1,0,1,11,9,1
75,8,0,3,11,33,1
50,3,0,5,0,23,1
47,3,0,5,2,14,1
71,6,0,3,1,30,1
44,2,0,3,1,21,1
43,3,0,3,0,29,1
84,2,0,5,16,33,1
75,3,0,3,22,26,1
76,3,0,4,22,26,1
44,4,0,5,0,19,1
66,4,0,4,2,41,1
48,3,0,2,2,17,1
85,8,0,4,11,29,1
62,1,0,4,24,6,1
77,2,0,5,22,23,1
79,3,0,7,0,36,1
128,10,0,7,10,52,1
58,3,0,4,0,26,1
28,3,0,2,3,6,1
35,2,0,3,0,17,1
74,2,0,5,15,28,1
37,2,0,3,0,17,1
14,1,0,1,2,9,1
63,2,0,4,19,11,1
45,5,0,3,0,24,1
59,1,0,3,23,14,1
60,1,0,4,23,14,1
135,9,0,5,42,26,1
87,11,0,5,5,33,1
71,5,0,2,0,42,1
100,7,0,5,3,47,1
305,35,0,5,65,59,1
113,10,0,5,15,47,1
87,13,0,3,5,30,1
37,2,0,4,0,11,1
37,2,0,4,0,11,1
70,1,0,5,22,9,1
194,11,0,6,53,73,1
85,8,0,5,1,25,1
186,7,0,6,76,48,1
45,2,0,3,0,27,1
77,2,0,7,30,10,1
113,6,0,7,23,38,1
134,12,0,8,1,55,1
75,7,0,3,0,35,1
86,7,0,3,12,43,1
38,2,0,3,0,18,1
70,5,0,4,1,30,1
50,2,0,4,0,22,1
45,3,0,2,1,16,1
69,5,0,3,18,40,1
64,8,0,5,8,17,1
111,5,0,7,20,28,1
79,7,0,3,12,43,1
63,2,0,6,0,30,1
49,3,0,4,0,29,1
60,1,0,4,18,20,1
53,2,0,7,0,29,1
44,3,0,3,0,17,1
45,3,0,4,0,17,1
47,2,0,4,4,16,1
31,3,0,1,0,15,1
61,2,0,5,18,15,1
69,9,0,5,13,13,1
67,2,0,5,22,15,1
70,1,0,5,19,10,1
69,1,0,4,19,10,1
57,3,0,5,0,19,1
66,4,0,5,2,27,1
79,6,0,7,5,27,1
53,4,0,3,0,18,1
30,2,0,2,0,16,1
61,4,0,5,0,34,1
33,2,0,3,0,12,1
35,2,0,3,0,21,1
36,2,0,4,0,12,1
32,3,0,3,0,14,1
44,1,0,4,0,25,1
28,4,0,2,11,6,1
45,1,0,4,1,25,1
45,1,0,4,1,25,1
30,2,0,2,0,16,1
35,1,0,3,0,21,1
35,1,0,3,0,20,1
21,2,0,1,0,7,1
30,2,0,2,0,16,1
65,5,0,7,10,23,1
67,5,0,7,10,26,1
66,10,0,3,0,22,1
77,2,0,4,20,13,1
131,12,0,2,20,43,1
69,3,0,2,0,38,1
37,2,0,4,0,12,1
31,1,0,3,0,13,1
21,1,0,2,0,7,1
45,3,0,2,0,27,1
38,2,0,3,0,25,1
19,1,0,1,2,6,1
41,2,0,4,4,17,1
51,3,0,4,0,24,1
55,3,0,6,0,29,1
534,4,0,3,137,65,1
46,2,0,6,0,24,1
33,1,0,3,0,22,1
34,2,0,4,0,19,1
61,2,0,6,0,41,1
190,7,0,6,41,49,1
190,7,0,6,42,49,1
38,4,0,1,10,12,1
101,5,0,4,8,59,1
35,4,0,1,8,13,1
31,3,0,1,7,10,1
32,2,0,2,0,20,1
44,2,0,5,0,15,1
108,11,0,6,1,28,1
70,3,0,5,18,18,1
208,10,0,4,72,24,1
55,2,0,4,0,25,1
49,2,0,4,0,26,1
15,2,0,1,0,3,1
78,5,0,6,7,34,1
248,25,0,12,20,33,1
235,21,0,12,13,33,1
233,20,0,12,13,33,1
243,35,0,3,55,40,1
239,21,0,12,6,30,1
238,36,0,3,51,47,1
71,6,0,3,1,42,1
247,4,0,3,55,44,1
54,3,0,5,0,29,1
24,3,0,1,3,3,1
70,5,0,1,0,31,1
158,17,0,5,16,51,1
190,7,0,6,39,49,1
15,2,0,1,1,4,1
76,2,0,4,20,12,1
21,2,0,1,0,6,1
29,1,0,3,0,12,1
18,2,0,2,0,2,1
190,7,0,6,39,48,1
91,5,0,4,11,42,1
48,4,0,1,0,36,1
48,4,0,1,0,36,1
113,8,0,5,22,42,1
95,9,0,3,7,40,1
53,6,0,3,3,14,1
76,2,0,4,20,13,1
82,8,0,4,1,34,1
190,7,0,6,42,50,1
90,5,0,3,11,42,1
190,7,0,6,36,50,1
75,5,0,3,12,47,1
25,2,0,1,0,9,1
52,5,0,3,0,32,1
51,5,0,2,0,32,1
60,6,0,3,0,23,1
34,2,0,3,0,7,1
76,6,0,5,0,43,1
74,7,0,5,4,30,1
86,6,0,3,12,47,1
64,6,0,2,12,33,1
90,11,0,5,5,30,1
76,9,0,5,9,18,1
52,7,0,2,0,22,1
29,1,0,4,0,9,1
29,1,0,4,0,9,1
